Year,Make,Vehicle Class,Engine Size,Cylinders,Fuel,Hwy_L_per_100Km,Comb_L_per_100Km,Emissions,Transmission,Gears,Emissions Class,Fuel Efficiency
2000,Ford,Pickup truck: Standard,3.0,6,Regular,9.6,12.3,283,Manual,5.0,High,Low Efficiency
2000,Ford,Pickup truck: Standard,4.0,6,Regular,11.5,13.6,313,Auto,5.0,High,Low Efficiency
2000,Ford,Pickup truck: Standard,4.0,6,Regular,9.7,11.7,269,Manual,5.0,High,Medium Efficiency
2000,Ford,Pickup truck: Standard,3.0,6,Regular,10.6,12.9,297,Auto,4.0,High,Low Efficiency
2000,Ford,Pickup truck: Standard,3.0,6,Regular,10.1,12.2,281,Manual,5.0,High,Low Efficiency
2000,Ford,Pickup truck: Standard,4.0,6,Regular,11.2,13.6,313,Auto,5.0,High,Low Efficiency
2000,Ford,Pickup truck: Standard,4.0,6,Regular,10.9,13.0,299,Manual,5.0,High,Low Efficiency
2000,Ford,Mid-size,3.0,6,Regular,7.7,10.1,232,Auto,4.0,Medium,Medium Efficiency
2000,Ford,Mid-size,3.0,6,Regular,7.7,10.1,232,Auto,4.0,Medium,Medium Efficiency
2000,Ford,Station wagon: Mid-size,3.0,6,Regular,8.1,10.6,244,Auto,4.0,Medium,Medium Efficiency
2000,Ford,Station wagon: Mid-size,3.0,6,Regular,8.1,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Ford,Van:Cargo,3.0,6,Regular,9.3,11.9,274,Auto,4.0,High,Medium Efficiency
2000,Ford,Van:Cargo,3.8,6,Regular,9.5,11.6,267,Auto,4.0,High,Medium Efficiency
2000,Ford,Minivan,3.0,6,Regular,9.3,11.9,274,Auto,4.0,High,Medium Efficiency
2000,Ford,Minivan,3.8,6,Regular,9.4,11.9,274,Auto,4.0,High,Medium Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,11.9,14.1,324,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,12.3,14.7,338,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.8,8,Regular,10.5,12.8,294,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.8,8,Regular,11.0,14.4,331,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,5.3,8,Regular,10.8,13.1,301,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.8,8,Regular,12.7,15.0,345,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,5.3,8,Regular,12.5,15.0,345,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,5.3,8,Regular,12.5,15.0,345,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,5.3,8,Regular,12.0,14.3,329,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,6.0,8,Regular,13.5,16.7,384,Auto,4.0,High,Low Efficiency
2000,Gmc,Van:Cargo,4.3,6,Regular,11.9,14.2,327,Auto,4.0,High,Low Efficiency
2000,Gmc,Van:Cargo,5.0,8,Regular,11.8,14.3,329,Auto,4.0,High,Low Efficiency
2000,Gmc,Van:Cargo,5.7,8,Regular,12.7,15.2,350,Auto,4.0,High,Low Efficiency
2000,Gmc,Van: Passenger,4.3,6,Regular,12.2,14.6,336,Auto,4.0,High,Low Efficiency
2000,Gmc,Van: Passenger,5.0,8,Regular,12.0,14.5,334,Auto,4.0,High,Low Efficiency
2000,Gmc,Van: Passenger,5.7,8,Regular,13.6,16.4,377,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.3,6,Regular,10.8,12.8,294,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.3,6,Regular,9.9,12.5,288,Manual,5.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.3,6,Regular,11.1,13.4,308,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.3,6,Regular,12.4,14.9,343,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,11.1,13.4,308,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,12.4,14.9,343,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.8,8,Regular,12.0,14.0,322,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.8,8,Regular,12.5,15.7,361,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,5.3,8,Regular,12.3,14.4,331,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,4.8,8,Regular,12.7,15.0,345,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,5.3,8,Regular,12.6,15.1,347,Auto,4.0,High,Low Efficiency
2000,Gmc,SUV: Standard,5.7,8,Regular,13.4,16.6,382,Auto,4.0,High,Low Efficiency
2000,Gmc,Van:Cargo,4.3,6,Regular,10.8,12.8,294,Auto,4.0,High,Low Efficiency
2000,Gmc,Van:Cargo,4.3,6,Regular,11.1,13.4,308,Auto,4.0,High,Low Efficiency
2000,Gmc,Van: Passenger,4.3,6,Regular,11.9,14.1,324,Auto,4.0,High,Low Efficiency
2000,Gmc,Van: Passenger,4.3,6,Regular,11.4,13.8,317,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Small,2.2,4,Regular,8.4,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Gmc,Pickup truck: Small,2.2,4,Regular,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2000,Gmc,Pickup truck: Small,4.3,6,Regular,9.7,12.0,276,Auto,4.0,High,Medium Efficiency
2000,Gmc,Pickup truck: Small,4.3,6,Regular,9.7,12.3,283,Manual,5.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,10.9,13.2,304,Auto,4.0,High,Low Efficiency
2000,Gmc,Pickup truck: Standard,4.3,6,Regular,10.1,12.6,290,Manual,5.0,High,Low Efficiency
2000,Honda,Mid-size,3.0,6,Regular,7.8,9.8,225,Auto,4.0,Medium,Medium Efficiency
2000,Honda,Mid-size,2.3,4,Regular,7.5,9.3,214,Auto,4.0,Medium,Medium Efficiency
2000,Honda,Mid-size,2.3,4,Regular,7.2,8.8,202,Manual,5.0,Medium,Medium Efficiency
2000,Honda,Mid-size,2.3,4,Regular,7.1,8.9,205,Auto,4.0,Medium,Medium Efficiency
2000,Honda,Mid-size,2.3,4,Regular,6.8,8.2,189,Manual,5.0,Medium,Medium Efficiency
2000,Honda,Subcompact,1.6,4,Regular,6.7,8.1,186,Auto,4.0,Medium,Medium Efficiency
2000,Honda,Subcompact,1.6,4,Regular,6.5,7.6,175,Manual,5.0,Medium,High Efficiency
2000,Honda,Subcompact,1.6,4,Premium,7.0,8.4,193,Manual,5.0,Medium,Medium Efficiency
2000,Honda,Subcompact,1.6,4,Regular,6.1,7.5,172,Auto,4.0,Medium,High Efficiency
2000,Honda,Subcompact,1.6,4,Regular,5.8,6.8,156,Manual,5.0,Medium,High Efficiency
2000,Honda,SUV: Standard,2.0,4,Regular,8.9,10.1,232,Auto,4.0,Medium,Medium Efficiency
2000,Honda,SUV: Standard,2.0,4,Regular,8.9,10.1,232,Manual,5.0,Medium,Medium Efficiency
2000,Honda,Minivan,3.5,6,Regular,8.5,11.1,255,Auto,4.0,High,Medium Efficiency
2000,Honda,Subcompact,2.2,4,Premium,8.2,9.8,225,Auto Shift,4.0,Medium,Medium Efficiency
2000,Honda,Subcompact,2.2,4,Premium,8.1,9.5,218,Manual,5.0,Medium,Medium Efficiency
2000,Honda,Subcompact,2.0,4,Premium,8.5,10.2,235,Manual,6.0,Medium,Medium Efficiency
2000,Hyundai,Compact,1.5,4,Regular,6.1,7.8,179,Auto,4.0,Medium,High Efficiency
2000,Hyundai,Compact,1.5,4,Regular,6.0,7.3,168,Manual,5.0,Medium,High Efficiency
2000,Hyundai,Compact,2.0,4,Regular,7.0,9.1,209,Auto,4.0,Medium,Medium Efficiency
2000,Hyundai,Compact,2.0,4,Regular,6.5,8.4,193,Manual,5.0,Medium,Medium Efficiency
2000,Hyundai,Station wagon: Small,2.0,4,Regular,7.3,9.3,214,Auto,4.0,Medium,Medium Efficiency
2000,Hyundai,Station wagon: Small,2.0,4,Regular,6.7,8.5,196,Manual,5.0,Medium,Medium Efficiency
2000,Hyundai,Mid-size,2.4,4,Regular,7.7,9.8,225,Auto,4.0,Medium,Medium Efficiency
2000,Hyundai,Mid-size,2.5,6,Regular,7.8,9.9,228,Auto,4.0,Medium,Medium Efficiency
2000,Hyundai,Subcompact,2.0,4,Regular,7.2,9.2,212,Auto,4.0,Medium,Medium Efficiency
2000,Hyundai,Subcompact,2.0,4,Regular,6.7,8.5,196,Manual,5.0,Medium,Medium Efficiency
2000,Infiniti,Compact,2.0,4,Regular,7.1,8.8,202,Auto,4.0,Medium,Medium Efficiency
2000,Infiniti,Compact,2.0,4,Regular,6.9,8.6,198,Manual,5.0,Medium,Medium Efficiency
2000,Infiniti,Mid-size,3.0,6,Regular,7.8,10.1,232,Auto,4.0,Medium,Medium Efficiency
2000,Infiniti,SUV: Standard,3.3,6,Regular,11.7,14.0,322,Auto,4.0,High,Low Efficiency
2000,Isuzu,Pickup truck: Small,2.2,4,Regular,8.4,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Isuzu,Pickup truck: Small,2.2,4,Regular,7.4,9.3,214,Manual,5.0,Medium,Medium Efficiency
2000,Isuzu,Pickup truck: Small,4.3,6,Regular,9.7,12.0,276,Auto,4.0,High,Medium Efficiency
2000,Isuzu,Pickup truck: Standard,4.3,6,Regular,10.9,13.2,304,Auto,4.0,High,Low Efficiency
2000,Isuzu,SUV: Standard,3.2,6,Regular,10.8,13.1,301,Auto,4.0,High,Low Efficiency
2000,Isuzu,SUV: Standard,3.2,6,Regular,11.1,13.3,306,Manual,5.0,High,Low Efficiency
2000,Isuzu,SUV: Standard,3.5,6,Regular,11.6,14.0,322,Auto,4.0,High,Low Efficiency
2000,Isuzu,SUV: Standard,3.5,6,Regular,11.7,14.1,324,Manual,5.0,High,Low Efficiency
2000,Jaguar,Mid-size,3.0,6,Premium,8.4,11.0,253,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Mid-size,4.0,8,Premium,9.4,11.8,271,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Mid-size,4.0,8,Premium,8.9,11.6,267,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Mid-size,4.0,8,Premium,10.0,12.7,292,Auto,5.0,High,Low Efficiency
2000,Jaguar,Compact,4.0,8,Premium,8.9,11.6,267,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Compact,4.0,8,Premium,10.0,12.6,290,Auto,5.0,High,Low Efficiency
2000,Jaguar,Subcompact,4.0,8,Premium,8.8,11.6,267,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Minicompact,4.0,8,Premium,9.0,11.7,269,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Subcompact,4.0,8,Premium,9.4,12.0,276,Auto,5.0,High,Medium Efficiency
2000,Jaguar,Minicompact,4.0,8,Premium,9.8,12.4,285,Auto,5.0,High,Low Efficiency
2000,Jeep,SUV: Standard,4.0,6,Regular,10.5,12.9,297,Auto,4.0,High,Low Efficiency
2000,Jeep,SUV: Standard,4.0,6,Regular,10.0,12.1,278,Manual,5.0,High,Low Efficiency
2000,Jeep,SUV: Standard,4.0,6,Regular,10.5,12.9,297,Auto,4.0,High,Low Efficiency
2000,Jeep,SUV: Standard,4.7,8,Regular,11.2,14.0,322,Auto,4.0,High,Low Efficiency
2000,Jeep,SUV: Standard,2.5,4,Regular,12.0,13.6,313,Auto,3.0,High,Low Efficiency
2000,Jeep,SUV: Standard,2.5,4,Regular,10.7,12.0,276,Manual,5.0,High,Medium Efficiency
2000,Jeep,SUV: Standard,4.0,6,Regular,12.2,14.1,324,Auto,3.0,High,Low Efficiency
2000,Jeep,SUV: Standard,4.0,6,Regular,11.2,13.3,306,Manual,5.0,High,Low Efficiency
2000,Kia,Compact,1.8,4,Regular,7.1,8.9,205,Auto,4.0,Medium,Medium Efficiency
2000,Kia,Compact,1.8,4,Regular,7.8,8.9,205,Manual,5.0,Medium,Medium Efficiency
2000,Kia,SUV: Standard,2.0,4,Regular,10.3,11.2,258,Auto,4.0,High,Medium Efficiency
2000,Kia,SUV: Standard,2.0,4,Regular,10.3,10.8,248,Manual,5.0,Medium,Medium Efficiency
2000,Land Rover,SUV: Standard,4.0,8,Premium,12.7,15.4,354,Auto,4.0,High,Low Efficiency
2000,Land Rover,SUV: Standard,4.0,8,Premium,12.7,15.4,354,Auto,4.0,High,Low Efficiency
2000,Lexus,Compact,3.0,6,Regular,8.2,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Lexus,Mid-size,3.0,6,Premium,8.7,10.6,244,Auto,5.0,Medium,Medium Efficiency
2000,Lexus,Mid-size,4.0,8,Premium,9.0,11.4,262,Auto,5.0,High,Medium Efficiency
2000,Lexus,Mid-size,4.0,8,Premium,8.6,10.9,251,Auto,5.0,High,Medium Efficiency
2000,Lexus,SUV: Standard,4.7,8,Regular,13.2,15.6,359,Auto,4.0,High,Low Efficiency
2000,Lexus,SUV: Standard,3.0,6,Regular,9.2,11.1,255,Auto,4.0,High,Medium Efficiency
2000,Lexus,SUV: Standard,3.0,6,Regular,9.7,11.4,262,Auto,4.0,High,Medium Efficiency
2000,Lincoln,Full-size,4.6,8,Premium,8.6,11.4,262,Auto,4.0,High,Medium Efficiency
2000,Lincoln,Mid-size,3.0,6,Regular,8.9,11.6,267,Auto,5.0,High,Medium Efficiency
2000,Lincoln,Mid-size,3.0,6,Regular,8.8,11.6,267,Manual,5.0,High,Medium Efficiency
2000,Lincoln,Mid-size,3.9,8,Regular,9.1,11.9,274,Auto,5.0,High,Medium Efficiency
2000,Lincoln,SUV: Standard,5.4,8,Premium,13.2,16.6,382,Auto,4.0,High,Low Efficiency
2000,Lincoln,Full-size,4.6,8,Regular,8.9,11.5,264,Auto,4.0,High,Medium Efficiency
2000,Mazda,Mid-size,2.0,4,Regular,7.9,9.7,223,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Mid-size,2.0,4,Regular,6.8,8.2,189,Manual,5.0,Medium,Medium Efficiency
2000,Mazda,Mid-size,2.5,6,Premium,8.5,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Mid-size,2.5,6,Premium,8.5,10.3,237,Manual,5.0,Medium,Medium Efficiency
2000,Mazda,Pickup truck: Standard,3.0,6,Regular,9.5,12.0,276,Auto,4.0,High,Medium Efficiency
2000,Mazda,Pickup truck: Standard,3.0,6,Regular,9.6,12.3,283,Manual,5.0,High,Low Efficiency
2000,Mazda,Pickup truck: Standard,4.0,6,Regular,11.6,13.7,315,Auto,5.0,High,Low Efficiency
2000,Mazda,Pickup truck: Standard,4.0,6,Regular,10.1,12.2,281,Manual,5.0,High,Low Efficiency
2000,Mazda,Pickup truck: Standard,4.0,6,Regular,11.2,13.6,313,Auto,5.0,High,Low Efficiency
2000,Mazda,Pickup truck: Standard,4.0,6,Regular,11.0,13.1,301,Manual,5.0,High,Low Efficiency
2000,Mazda,Compact,2.5,6,Premium,8.3,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Compact,2.3,6,Premium,8.0,10.3,237,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Minivan,2.5,6,Regular,9.9,11.9,274,Auto,4.0,High,Medium Efficiency
2000,Mazda,Subcompact,1.8,4,Regular,7.6,9.2,212,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Subcompact,1.8,4,Regular,7.4,8.7,200,Manual,5.0,Medium,Medium Efficiency
2000,Mazda,Subcompact,1.8,4,Regular,7.6,9.0,207,Manual,6.0,Medium,Medium Efficiency
2000,Mazda,Compact,1.6,4,Regular,6.9,8.2,189,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Compact,1.6,4,Regular,6.7,7.7,177,Manual,5.0,Medium,High Efficiency
2000,Mazda,Compact,1.8,4,Regular,7.2,8.6,198,Auto,4.0,Medium,Medium Efficiency
2000,Mazda,Compact,1.8,4,Regular,6.7,7.9,182,Manual,5.0,Medium,High Efficiency
2000,Mercedes-Benz,Compact,2.3,4,Premium,7.5,9.4,216,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Compact,2.8,6,Premium,8.0,9.8,225,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Compact,4.3,8,Premium,9.6,11.5,264,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Subcompact,3.2,6,Premium,7.5,9.6,221,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Minicompact,3.2,6,Premium,7.8,10.2,235,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Subcompact,4.3,8,Premium,8.8,11.0,253,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Minicompact,4.3,8,Premium,9.0,11.5,264,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Mid-size,3.2,6,Premium,7.3,9.6,221,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Mid-size,3.2,6,Premium,7.8,9.9,228,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Station wagon: Mid-size,3.2,6,Premium,8.3,10.3,237,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Station wagon: Mid-size,3.2,6,Premium,8.1,10.1,232,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Mid-size,4.3,8,Premium,8.9,11.2,258,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Mid-size,4.3,8,Premium,9.5,11.7,269,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Mid-size,5.5,8,Premium,9.4,12.1,278,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,SUV: Standard,3.2,6,Premium,10.9,12.8,294,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,SUV: Standard,4.3,8,Premium,11.5,13.6,313,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,Full-size,4.3,8,Premium,8.9,11.5,264,Auto,5.0,High,Medium Efficiency
2000,Mercedes-Benz,Full-size,5.0,8,Premium,9.6,12.2,281,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,Subcompact,5.0,8,Premium,9.5,12.3,283,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,Subcompact,6.0,12,Premium,11.4,15.1,347,Auto,5.0,High,Low Efficiency
2000,Mercedes-Benz,Subcompact,2.3,4,Premium,7.3,9.1,209,Auto,5.0,Medium,Medium Efficiency
2000,Mercedes-Benz,Subcompact,2.3,4,Premium,7.1,9.3,214,Manual,5.0,Medium,Medium Efficiency
2000,Nissan,Compact,2.4,4,Regular,7.8,9.7,223,Auto,4.0,Medium,Medium Efficiency
2000,Nissan,Compact,2.4,4,Regular,7.1,8.8,202,Manual,5.0,Medium,Medium Efficiency
2000,Nissan,Pickup truck: Standard,2.4,4,Regular,9.2,10.7,246,Auto,4.0,Medium,Medium Efficiency
2000,Nissan,Pickup truck: Standard,2.4,4,Regular,8.4,9.7,223,Manual,5.0,Medium,Medium Efficiency
2000,Nissan,Pickup truck: Standard,2.4,4,Regular,10.2,11.9,274,Manual,5.0,High,Medium Efficiency
2000,Nissan,Pickup truck: Standard,3.3,6,Regular,11.3,13.4,308,Auto,4.0,High,Low Efficiency
2000,Nissan,Pickup truck: Standard,3.3,6,Regular,11.6,13.1,301,Manual,5.0,High,Low Efficiency
2000,Nissan,Pickup truck: Standard,3.3,6,Regular,11.7,13.8,317,Auto,4.0,High,Low Efficiency
2000,Nissan,Pickup truck: Standard,3.3,6,Regular,11.9,13.3,306,Manual,5.0,High,Low Efficiency
2000,Nissan,Mid-size,3.0,6,Regular,7.8,10.1,232,Auto,4.0,Medium,Medium Efficiency
2000,Nissan,Mid-size,3.0,6,Regular,7.9,9.6,221,Manual,5.0,Medium,Medium Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,11.6,13.8,317,Auto,4.0,High,Low Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,12.2,13.6,313,Manual,5.0,High,Low Efficiency
2000,Nissan,Minivan,3.3,6,Regular,9.0,11.7,269,Auto,4.0,High,Medium Efficiency
2000,Nissan,SUV: Standard,2.4,4,Regular,9.2,11.1,255,Manual,5.0,High,Medium Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,11.1,13.1,301,Auto,4.0,High,Low Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,11.4,12.9,297,Manual,5.0,High,Low Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,11.7,13.8,317,Auto,4.0,High,Low Efficiency
2000,Nissan,SUV: Standard,3.3,6,Regular,11.9,13.3,306,Manual,5.0,High,Low Efficiency
2000,Oldsmobile,Compact,2.4,4,Regular,7.1,9.1,209,Auto,4.0,Medium,Medium Efficiency
2000,Oldsmobile,Compact,2.4,4,Regular,7.0,9.2,212,Manual,5.0,Medium,Medium Efficiency
2000,Oldsmobile,Compact,3.4,6,Regular,7.3,9.9,228,Auto,4.0,Medium,Medium Efficiency
2000,Oldsmobile,Mid-size,3.5,6,Regular,8.0,10.8,248,Auto,4.0,Medium,Medium Efficiency
2000,Oldsmobile,Minivan,3.4,6,Regular,8.4,10.7,246,Auto,4.0,Medium,Medium Efficiency
2000,Plymouth,Subcompact,3.5,6,Premium,9.3,11.8,271,Auto Shift,4.0,High,Medium Efficiency
2000,Pontiac,Full-size,3.8,6,Regular,7.7,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Full-size,3.8,6,Premium,8.0,11.0,253,Auto,4.0,High,Medium Efficiency
2000,Pontiac,Subcompact,3.8,6,Regular,7.5,10.2,235,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,3.8,6,Regular,7.3,10.0,230,Manual,5.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,5.7,8,Premium,9.1,11.4,262,Auto,4.0,High,Medium Efficiency
2000,Pontiac,Subcompact,5.7,8,Premium,8.3,11.0,253,Manual,6.0,High,Medium Efficiency
2000,Pontiac,Subcompact,1.0,3,Regular,4.5,5.3,122,Manual,5.0,Low,High Efficiency
2000,Pontiac,Subcompact,1.3,4,Regular,6.2,7.1,163,Auto,3.0,Medium,High Efficiency
2000,Pontiac,Subcompact,1.3,4,Regular,4.9,5.7,131,Manual,5.0,Low,High Efficiency
2000,Pontiac,Compact,2.4,4,Regular,7.1,9.1,209,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Compact,2.4,4,Regular,7.0,9.2,212,Manual,5.0,Medium,Medium Efficiency
2000,Pontiac,Compact,3.4,6,Regular,7.3,9.9,228,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Mid-size,3.1,6,Regular,7.3,9.7,223,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Mid-size,3.8,6,Regular,7.4,9.9,228,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Mid-size,3.8,6,Premium,7.9,10.9,251,Auto,4.0,High,Medium Efficiency
2000,Pontiac,Minivan,3.4,6,Regular,8.4,10.7,246,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,2.2,4,Regular,7.5,9.1,209,Auto,3.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,2.2,4,Regular,6.9,8.7,200,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,2.2,4,Regular,6.5,8.9,205,Manual,5.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,2.4,4,Regular,7.4,9.4,216,Auto,4.0,Medium,Medium Efficiency
2000,Pontiac,Subcompact,2.4,4,Regular,6.5,8.8,202,Manual,5.0,Medium,Medium Efficiency
2000,Porsche,Minicompact,3.4,6,Premium,8.6,11.7,269,Auto Shift,5.0,High,Medium Efficiency
2000,Porsche,Minicompact,3.4,6,Premium,8.6,11.5,264,Manual,6.0,High,Medium Efficiency
2000,Porsche,Minicompact,3.4,6,Premium,9.0,11.9,274,Auto Shift,5.0,High,Medium Efficiency
2000,Porsche,Minicompact,3.4,6,Premium,9.2,11.9,274,Manual,6.0,High,Medium Efficiency
2000,Porsche,Two-seater,2.7,6,Premium,8.7,11.4,262,Auto Shift,5.0,High,Medium Efficiency
2000,Porsche,Two-seater,2.7,6,Premium,8.8,11.3,260,Manual,5.0,High,Medium Efficiency
2000,Porsche,Two-seater,3.2,6,Premium,9.0,11.9,274,Auto Shift,5.0,High,Medium Efficiency
2000,Porsche,Two-seater,3.2,6,Premium,8.5,11.2,258,Manual,6.0,High,Medium Efficiency
2000,Saab,Mid-size,2.0,4,Regular,8.5,10.4,239,Auto,4.0,Medium,Medium Efficiency
2000,Saab,Mid-size,2.0,4,Regular,7.5,9.6,221,Manual,5.0,Medium,Medium Efficiency
2000,Saab,Mid-size,2.3,4,Regular,7.4,9.7,223,Manual,5.0,Medium,Medium Efficiency
2000,Saab,Full-size,2.3,4,Regular,8.2,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Saab,Full-size,2.3,4,Regular,7.5,9.8,225,Manual,5.0,Medium,Medium Efficiency
2000,Saab,Full-size,3.0,6,Regular,8.3,10.7,246,Auto,4.0,Medium,Medium Efficiency
2000,Saab,Station wagon: Mid-size,2.3,4,Regular,8.2,10.5,242,Auto,4.0,Medium,Medium Efficiency
2000,Saab,Station wagon: Mid-size,2.3,4,Regular,7.5,9.8,225,Manual,5.0,Medium,Medium Efficiency
2000,Saab,Station wagon: Mid-size,3.0,6,Regular,8.3,10.7,246,Auto,4.0,Medium,Medium Efficiency
2000,Saturn,Mid-size,2.2,4,Regular,7.2,9.0,207,Auto,4.0,Medium,Medium Efficiency
2000,Saturn,Mid-size,2.2,4,Regular,6.5,8.9,205,Manual,5.0,Medium,Medium Efficiency
2000,Saturn,Mid-size,3.0,6,Regular,8.2,10.2,235,Auto,4.0,Medium,Medium Efficiency
2000,Saturn,Station wagon: Mid-size,2.2,4,Regular,7.4,9.2,212,Auto,4.0,Medium,Medium Efficiency
2000,Saturn,Station wagon: Mid-size,3.0,6,Regular,8.2,10.2,235,Auto,4.0,Medium,Medium Efficiency
2000,Saturn,Subcompact,1.9,4,Regular,5.9,7.5,172,Auto,4.0,Medium,High Efficiency
2000,Saturn,Subcompact,1.9,4,Regular,5.4,7.1,163,Manual,5.0,Medium,High Efficiency
2000,Saturn,Subcompact,1.9,4,Regular,5.9,7.8,179,Auto,4.0,Medium,High Efficiency
2000,Saturn,Subcompact,1.9,4,Regular,5.7,7.5,172,Manual,5.0,Medium,High Efficiency
2000,Saturn,Compact,1.9,4,Regular,5.7,7.4,170,Auto,4.0,Medium,High Efficiency
2000,Saturn,Compact,1.9,4,Regular,5.3,6.8,156,Manual,5.0,Medium,High Efficiency
2000,Saturn,Compact,1.9,4,Regular,5.9,7.8,179,Auto,4.0,Medium,High Efficiency
2000,Saturn,Compact,1.9,4,Regular,5.7,7.5,172,Manual,5.0,Medium,High Efficiency
2000,Saturn,Station wagon: Small,1.9,4,Regular,5.9,7.8,179,Auto,4.0,Medium,High Efficiency
2000,Saturn,Station wagon: Small,1.9,4,Regular,5.7,7.5,172,Manual,5.0,Medium,High Efficiency
2000,Subaru,SUV: Standard,2.5,4,Regular,7.4,9.3,214,Auto,4.0,Medium,Medium Efficiency
2000,Subaru,SUV: Standard,2.5,4,Regular,7.4,9.4,216,Manual,5.0,Medium,Medium Efficiency
2000,Subaru,Subcompact,2.2,4,Regular,7.4,9.0,207,Auto,4.0,Medium,Medium Efficiency
